t,roll,pitch,dz_fl,dz_fr,dz_rl,dz_rr
48.7951,0.406,-1.56,-0.02556,-0.0347,0.0347,0.02556
48.8251,0.444,-1.307,-0.02612,-0.03526,0.03526,0.02612
48.855,0.409,-0.92,-0.02651,-0.03565,0.03565,0.02651
48.8868,0.385,-0.74,-0.02683,-0.03596,0.03596,0.02683
48.9168,0.404,-0.382,-0.02683,-0.03596,0.03596,0.02683
48.9469,0.446,-0.053,-0.02683,-0.03596,0.03596,0.02683
48.9786,0.594,0.281,-0.02715,-0.03565,0.03565,0.02715
49.0086,0.702,0.554,-0.02728,-0.03504,0.03504,0.02728
49.0386,0.691,0.76,-0.02733,-0.03434,0.03434,0.02733
49.0706,0.683,0.931,-0.02729,-0.03358,0.03358,0.02729
49.1009,0.664,1.058,-0.0272,-0.03278,0.03278,0.0272
49.1309,0.568,1.216,-0.02698,-0.03195,0.03195,0.02698
49.1625,0.493,1.352,-0.0264,-0.03138,0.03138,0.0264
49.1928,0.355,1.483,-0.02577,-0.03075,0.03075,0.02577
49.223,0.212,1.588,-0.02509,-0.03007,0.03007,0.02509
49.2538,0.152,1.735,-0.02435,-0.02933,0.02933,0.02435
49.2839,0.03,1.846,-0.02357,-0.02854,0.02854,0.02357
49.3165,0.052,1.996,-0.02271,-0.02769,0.02769,0.02271
49.3473,-0.046,2.178,-0.02179,-0.02676,0.02676,0.02179
49.3775,-0.196,2.306,-0.0208,-0.02578,0.02578,0.0208
49.4075,-0.239,2.319,-0.01981,-0.02479,0.02479,0.01981
49.4376,-0.23,2.361,-0.0188,-0.02378,0.02378,0.0188
49.4703,-0.361,2.488,-0.01774,-0.02272,0.02272,0.01774
49.5003,-0.428,2.489,-0.01668,-0.02165,0.02165,0.01668
49.5307,-0.424,2.499,-0.01561,-0.02059,0.02059,0.01561
49.5637,-0.399,2.259,-0.01465,-0.01962,0.01962,0.01465
49.5938,-0.35,2.184,-0.01372,-0.01869,0.01869,0.01372
49.6242,-0.328,2.139,-0.01281,-0.01778,0.01778,0.01281
49.6563,-0.245,2.051,-0.01193,-0.0169,0.0169,0.01193
49.6862,-0.186,1.901,-0.01112,-0.01609,0.01609,0.01112
49.7172,-0.11,1.583,-0.01044,-0.01542,0.01542,0.01044
49.7475,0.007,1.404,-0.00985,-0.01482,0.01482,0.00985
49.7777,0.058,1.445,-0.00923,-0.0142,0.0142,0.00923
49.8079,0.074,1.464,-0.0086,-0.01358,0.01358,0.0086
49.8408,0.119,1.395,-0.00801,-0.01298,0.01298,0.00801
49.8708,0.167,1.215,-0.00749,-0.01246,0.01246,0.00749
49.9009,0.229,1.09,-0.00703,-0.012,0.012,0.00703
49.9337,0.274,1.072,-0.00657,-0.01154,0.01154,0.00657
49.9637,0.106,1.17,-0.00607,-0.01104,0.01104,0.00607
49.9942,-0.03,1.215,-0.00555,-0.01052,0.01052,0.00555
50.0271,-0.005,1.296,-0.005,-0.00997,0.00997,0.005
50.0571,-0.077,1.317,-0.00444,-0.00941,0.00941,0.00444
50.0873,-0.063,1.416,-0.00383,-0.00881,0.00881,0.00383
50.1201,-0.089,1.648,-0.00313,-0.0081,0.0081,0.00313
50.1502,-0.194,1.66,-0.00242,-0.00739,0.00739,0.00242
50.1811,-0.128,1.474,-0.00179,-0.00677,0.00677,0.00179
50.2113,0.038,1.296,-0.00124,-0.00621,0.00621,0.00124
50.2415,0.18,1.254,-0.0007,-0.00568,0.00568,0.0007
50.2716,0.155,1.139,-0.00022,-0.00519,0.00519,0.00022
50.3039,0.223,1.034,0.00022,-0.00475,0.00475,-0.00022
50.3339,0.377,0.876,0.0006,-0.00438,0.00438,-0.0006
50.3639,0.36,0.795,0.00094,-0.00404,0.00404,-0.00094
50.3959,0.285,0.822,0.00129,-0.00369,0.00369,-0.00129
50.426,0.257,0.833,0.00164,-0.00333,0.00333,-0.00164
50.4559,0.165,0.768,0.00197,-0.003,0.003,-0.00197
50.4868,0.085,0.838,0.00233,-0.00265,0.00265,-0.00233
50.5176,0.053,0.891,0.00271,-0.00227,0.00227,-0.00271
50.5476,0.014,0.994,0.00313,-0.00184,0.00184,-0.00313
50.5797,-0.091,0.952,0.00354,-0.00144,0.00144,-0.00354
50.6097,-0.187,0.908,0.00393,-0.00105,0.00105,-0.00393
50.6397,-0.154,0.956,0.00433,-0.00064,0.00064,-0.00433
50.671,-0.048,1.016,0.00477,-0.00021,0.00021,-0.00477
50.7013,-0.06,0.948,0.00517,0.0002,-0.0002,-0.00517
50.7315,-0.109,0.958,0.00558,0.00061,-0.00061,-0.00558
50.7622,-0.093,0.86,0.00595,0.00097,-0.00097,-0.00595
50.7924,-0.053,0.633,0.00622,0.00124,-0.00124,-0.00622
50.8224,-0.075,0.382,0.00622,0.00124,-0.00124,-0.00622
50.8526,-0.134,0.379,0.00622,0.00124,-0.00124,-0.00622
50.8855,-0.142,0.384,0.00622,0.00124,-0.00124,-0.00622
50.9157,-0.139,0.342,0.00622,0.00124,-0.00124,-0.00622
50.9461,-0.142,0.343,0.00622,0.00124,-0.00124,-0.00622
50.979,-0.196,0.353,0.00622,0.00124,-0.00124,-0.00622
51.0091,-0.282,0.499,0.00622,0.00124,-0.00124,-0.00622
51.0394,-0.373,0.64,0.00649,0.00152,-0.00152,-0.00649
51.072,-0.465,0.768,0.00682,0.00184,-0.00184,-0.00682
51.102,-0.557,0.904,0.0075,0.00193,-0.00193,-0.0075
51.1324,-0.656,1.032,0.00829,0.00202,-0.00202,-0.00829
51.1653,-0.727,1.052,0.00913,0.00209,-0.00209,-0.00913
51.1958,-0.736,1.085,0.00998,0.00216,-0.00216,-0.00998
51.2266,-0.682,1.075,0.01081,0.00225,-0.00225,-0.01081
51.2569,-0.57,0.987,0.01153,0.00237,-0.00237,-0.01153
51.287,-0.535,0.969,0.01223,0.0025,-0.0025,-0.01223
51.3172,-0.395,0.842,0.01259,0.00286,-0.00286,-0.01259
51.3504,-0.157,0.852,0.01295,0.00322,-0.00322,-0.01295
51.3805,0.201,0.821,0.0133,0.00357,-0.00357,-0.0133
51.4113,0.382,0.785,0.01364,0.0039,-0.0039,-0.01364
51.4438,0.542,0.829,0.0137,0.00455,-0.00455,-0.0137
51.4741,0.764,0.811,0.01364,0.0053,-0.0053,-0.01364
51.5049,0.93,0.769,0.01347,0.00612,-0.00612,-0.01347
51.5351,1.043,0.785,0.01325,0.00702,-0.00702,-0.01325
51.5655,1.087,0.784,0.01301,0.00793,-0.00793,-0.01301
51.596,1.103,0.773,0.01275,0.00885,-0.00885,-0.01275
51.6288,1.089,0.826,0.01252,0.00978,-0.00978,-0.01252
51.6588,1.0,0.853,0.01235,0.01068,-0.01068,-0.01235
51.6889,0.932,0.885,0.01223,0.01155,-0.01155,-0.01223
51.722,0.798,0.85,0.01217,0.01234,-0.01234,-0.01217
51.7521,0.668,0.859,0.01218,0.01306,-0.01306,-0.01218
51.7827,0.442,0.845,0.01254,0.01343,-0.01343,-0.01254
51.8156,0.173,0.918,0.01293,0.01382,-0.01382,-0.01293
51.8456,0.023,0.855,0.0133,0.01418,-0.01418,-0.0133
51.876,-0.142,1.206,0.01381,0.0147,-0.0147,-0.01381
51.9083,-0.286,1.197,0.01432,0.01521,-0.01521,-0.01432
51.9383,-0.358,0.996,0.01475,0.01563,-0.01563,-0.01475
51.9689,-0.473,0.719,0.01505,0.01594,-0.01594,-0.01505
51.9998,-0.524,0.516,0.01555,0.01588,-0.01588,-0.01555
52.0325,-0.514,0.324,0.01583,0.0156,-0.0156,-0.01583
52.0644,-0.547,0.178,0.01612,0.01531,-0.01531,-0.01612
52.0973,-0.546,0.004,0.01641,0.01502,-0.01502,-0.01641
52.1277,-0.572,-0.195,0.01671,0.01472,-0.01472,-0.01671
52.16,-0.677,-0.324,0.01707,0.01436,-0.01436,-0.01707
52.1903,-0.825,-0.515,0.0173,0.0137,-0.0137,-0.0173
52.2204,-0.898,-0.626,0.01751,0.01295,-0.01295,-0.01751
52.2511,-0.935,-0.604,0.01775,0.01219,-0.01219,-0.01775
52.2812,-0.981,-0.637,0.018,0.0114,-0.0114,-0.018
52.3115,-0.962,-0.598,0.01826,0.01063,-0.01063,-0.01826
52.3422,-1.034,-0.7,0.01851,0.00978,-0.00978,-0.01851
52.3724,-1.032,-0.69,0.01876,0.00894,-0.00894,-0.01876
52.4024,-0.982,-0.585,0.01904,0.00816,-0.00816,-0.01904
52.4325,-0.923,-0.576,0.01929,0.00743,-0.00743,-0.01929
52.4653,-0.769,-0.45,0.0197,0.00701,-0.00701,-0.0197
52.4952,-0.661,-0.422,0.02005,0.00666,-0.00666,-0.02005
52.5263,-0.456,-0.417,0.02005,0.00666,-0.00666,-0.02005
52.5568,-0.228,-0.322,0.02005,0.00666,-0.00666,-0.02005
52.587,-0.007,-0.168,0.02005,0.00666,-0.00666,-0.02005
52.617,0.188,-0.119,0.02005,0.00666,-0.00666,-0.02005
52.6496,0.339,-0.059,0.02005,0.00666,-0.00666,-0.02005
52.6797,0.469,0.001,0.02005,0.00666,-0.00666,-0.02005
52.7098,0.593,0.131,0.01973,0.00698,-0.00698,-0.01973
52.7425,0.683,0.266,0.01937,0.00734,-0.00734,-0.01937
52.7726,0.745,0.4,0.01897,0.00774,-0.00774,-0.01897
52.8026,0.748,0.497,0.01857,0.00814,-0.00814,-0.01857
52.8341,0.779,0.646,0.01843,0.00883,-0.00883,-0.01843
52.8644,0.804,0.804,0.01834,0.0096,-0.0096,-0.01834
52.8943,0.781,0.96,0.01834,0.01043,-0.01043,-0.01834
52.9253,0.804,1.124,0.01839,0.01134,-0.01134,-0.01839
52.9556,0.818,1.215,0.01847,0.01229,-0.01229,-0.01847
52.9859,0.811,1.267,0.01858,0.01327,-0.01327,-0.01858
53.0178,0.735,1.357,0.01877,0.01424,-0.01424,-0.01877
53.0491,0.611,1.336,0.01901,0.01513,-0.01513,-0.01901
53.079,0.571,1.22,0.01923,0.01596,-0.01596,-0.01923
53.1113,0.456,0.917,0.01962,0.01635,-0.01635,-0.01962
53.1413,0.249,0.577,0.01986,0.0166,-0.0166,-0.01986
53.1712,0.055,0.395,0.01986,0.0166,-0.0166,-0.01986
53.2025,-0.093,0.145,0.01986,0.0166,-0.0166,-0.01986
53.2326,-0.186,-0.081,0.01986,0.0166,-0.0166,-0.01986
53.2626,-0.261,-0.418,0.01986,0.0166,-0.0166,-0.01986
53.2928,-0.39,-0.684,0.01957,0.0163,-0.0163,-0.01957
53.3248,-0.523,-0.933,0.01945,0.01563,-0.01563,-0.01945
53.3548,-0.706,-1.083,0.01937,0.01479,-0.01479,-0.01937
53.3851,-0.759,-1.318,0.01921,0.01382,-0.01382,-0.01921
53.4179,-0.874,-1.577,0.019,0.01268,-0.01268,-0.019
53.4485,-1.03,-1.851,0.01876,0.01134,-0.01134,-0.01876
53.4794,-1.106,-2.048,0.01848,0.00988,-0.00988,-0.01848
53.5096,-1.285,-2.169,0.01824,0.00827,-0.00827,-0.01824
53.5397,-1.387,-2.272,0.01801,0.00656,-0.00656,-0.01801
53.5703,-1.471,-2.561,0.0177,0.00468,-0.00468,-0.0177
53.6031,-1.407,-2.667,0.01731,0.00279,-0.00279,-0.01731
53.6332,-1.186,-2.769,0.01676,0.00098,-0.00098,-0.01676
53.6639,-1.041,-2.731,0.01615,-0.00074,0.00074,-0.01615
53.6969,-0.978,-2.782,0.01549,-0.00245,0.00245,-0.01549
53.7269,-0.649,-2.78,0.01465,-0.00398,0.00398,-0.01465
53.7578,-0.29,-2.743,0.01348,-0.00515,0.00515,-0.01348
53.7909,-0.079,-2.662,0.01234,-0.00629,0.00629,-0.01234
53.8213,0.106,-2.405,0.01131,-0.00731,0.00731,-0.01131
53.853,0.308,-2.174,0.01039,-0.00824,0.00824,-0.01039
53.8832,0.505,-2.127,0.00921,-0.00888,0.00888,-0.00921
53.9136,0.62,-1.865,0.00808,-0.00934,0.00934,-0.00808
53.9443,0.705,-1.731,0.00697,-0.00971,0.00971,-0.00697
53.9772,0.758,-1.526,0.00591,-0.00995,0.00995,-0.00591
54.0073,0.713,-1.451,0.00491,-0.01019,0.01019,-0.00491
54.0382,0.705,-1.2,0.00403,-0.01033,0.01033,-0.00403
54.0691,0.501,-1.136,0.00327,-0.01055,0.01055,-0.00327
54.0994,0.172,-1.06,0.00282,-0.011,0.011,-0.00282
54.1305,-0.084,-0.767,0.0025,-0.01132,0.01132,-0.0025
54.1605,-0.103,-0.303,0.0025,-0.01132,0.01132,-0.0025
54.1932,-0.096,0.008,0.0025,-0.01132,0.01132,-0.0025
54.2253,-0.305,0.307,0.0025,-0.01132,0.01132,-0.0025
54.2562,-0.514,0.634,0.00304,-0.01133,0.01133,-0.00304
54.2864,-0.713,0.916,0.00381,-0.01132,0.01132,-0.00381
54.3186,-0.94,1.156,0.00481,-0.01133,0.01133,-0.00481
54.3486,-1.13,1.359,0.00599,-0.01135,0.01135,-0.00599
54.3788,-1.355,1.503,0.00735,-0.01143,0.01143,-0.00735
54.4105,-1.689,1.774,0.00901,-0.01157,0.01157,-0.00901
54.4405,-2.011,1.873,0.01088,-0.01185,0.01185,-0.01088
54.4705,-2.319,2.058,0.013,-0.01221,0.01221,-0.013
54.5013,-2.672,2.194,0.01536,-0.01269,0.01269,-0.01536
54.5314,-3.064,2.349,0.01799,-0.01333,0.01333,-0.01799
54.5615,-3.406,2.462,0.02086,-0.01409,0.01409,-0.02086
54.5919,-3.642,2.429,0.02384,-0.015,0.015,-0.02384
54.6246,-3.767,2.159,0.02677,-0.01609,0.01609,-0.02677
54.6545,-3.57,1.908,0.02949,-0.01718,0.01718,-0.02949
54.6847,-3.146,1.292,0.03172,-0.0183,0.0183,-0.03172
54.7176,-2.839,0.776,0.03356,-0.01949,0.01949,-0.03356
54.7477,-2.211,0.611,0.035,-0.02041,0.02041,-0.035
54.7782,-1.282,0.089,0.03568,-0.02109,0.02109,-0.03568
54.811,0.043,-0.477,0.03568,-0.02109,0.02109,-0.03568
54.8411,1.314,-0.897,0.0346,-0.02077,0.02077,-0.0346
54.8716,2.707,-1.516,0.03251,-0.01997,0.01997,-0.03251
54.9044,3.794,-2.24,0.02953,-0.01891,0.01891,-0.02953
54.9346,4.783,-2.868,0.02576,-0.01758,0.01758,-0.02576
54.9658,5.652,-3.168,0.02139,-0.01592,0.01592,-0.02139
54.9963,6.069,-3.024,0.01686,-0.01397,0.01397,-0.01686
55.0267,6.066,-2.806,0.01243,-0.01193,0.01193,-0.01243
55.0576,5.46,-2.419,0.00849,-0.01005,0.01005,-0.00849
55.0881,5.297,-2.017,0.0048,-0.00809,0.00809,-0.0048
55.1216,4.752,-1.642,0.00157,-0.00625,0.00625,-0.00157
55.1535,3.988,-1.093,-0.00103,-0.00459,0.00459,0.00103
55.1839,2.861,-0.597,-0.00281,-0.00332,0.00332,0.00281
55.2141,1.538,-0.12,-0.00363,-0.0025,0.0025,0.00363
55.2451,0.086,0.284,-0.00363,-0.0025,0.0025,0.00363
55.2753,-0.799,0.275,-0.0032,-0.00293,0.00293,0.0032
55.3056,-1.483,0.466,-0.00241,-0.00372,0.00372,0.00241
55.336,-1.598,0.386,-0.00156,-0.00457,0.00457,0.00156
55.3686,-1.693,0.137,-0.00066,-0.00547,0.00547,0.00066
55.3987,-1.92,-0.157,0.00037,-0.0065,0.0065,-0.00037
55.4295,-2.003,-0.596,0.00118,-0.00782,0.00782,-0.00118
55.4596,-1.591,-1.154,0.00154,-0.00916,0.00916,-0.00154
55.4899,-1.096,-1.44,0.00151,-0.01036,0.01036,-0.00151
55.52,-0.451,-1.614,0.00082,-0.01105,0.01105,-0.00082
55.5528,-0.045,-1.651,0.00012,-0.01175,0.01175,-0.00012
55.5831,0.187,-1.624,-0.00058,-0.01245,0.01245,0.00058
55.6137,0.375,-1.677,-0.00129,-0.01316,0.01316,0.00129
55.6442,0.392,-1.596,-0.00197,-0.01384,0.01384,0.00197
55.677,0.266,-1.233,-0.0025,-0.01437,0.01437,0.0025
55.7076,0.18,-0.869,-0.00287,-0.01474,0.01474,0.00287
55.7402,0.131,-0.301,-0.00287,-0.01474,0.01474,0.00287
55.7702,0.081,0.218,-0.00287,-0.01474,0.01474,0.00287
55.8007,0.125,0.488,-0.00287,-0.01474,0.01474,0.00287
55.8327,0.173,0.603,-0.00261,-0.01448,0.01448,0.00261
55.8626,0.362,0.638,-0.00234,-0.01421,0.01421,0.00234
55.8927,0.585,0.617,-0.00239,-0.01363,0.01363,0.00239
55.9257,0.923,0.604,-0.00262,-0.01288,0.01288,0.00262
55.9561,1.18,0.517,-0.00303,-0.01203,0.01203,0.00303
55.9865,1.391,0.339,-0.00377,-0.01129,0.01129,0.00377
56.0196,1.555,0.044,-0.0046,-0.01046,0.01046,0.0046
56.05,1.621,-0.221,-0.00547,-0.0096,0.0096,0.00547
56.0816,1.553,-0.356,-0.0063,-0.00877,0.00877,0.0063
56.1148,1.294,-0.4,-0.00699,-0.00808,0.00808,0.00699
56.1451,0.957,-0.368,-0.0075,-0.00757,0.00757,0.0075
56.1762,0.642,-0.391,-0.00784,-0.00723,0.00723,0.00784
56.2066,0.24,-0.246,-0.00784,-0.00723,0.00723,0.00784
56.239,-0.218,-0.087,-0.00784,-0.00723,0.00723,0.00784
56.2709,-0.737,0.007,-0.00745,-0.00762,0.00762,0.00745
56.3014,-1.251,0.076,-0.00678,-0.00829,0.00829,0.00678
56.3314,-1.8,0.226,-0.00582,-0.00925,0.00925,0.00582
56.3641,-2.248,0.38,-0.00462,-0.01045,0.01045,0.00462
56.3941,-2.512,0.409,-0.00328,-0.01179,0.01179,0.00328
56.4242,-2.679,0.491,-0.00185,-0.01322,0.01322,0.00185
56.4573,-2.809,0.645,-8e-05,-0.01444,0.01444,8e-05
56.4873,-2.788,0.869,0.00178,-0.01556,0.01556,-0.00178
56.5172,-2.528,0.917,0.00352,-0.01651,0.01651,-0.00352
56.548,-2.085,0.907,0.00502,-0.01724,0.01724,-0.00502
56.5784,-1.654,0.899,0.00628,-0.01774,0.01774,-0.00628
56.6109,-1.283,1.019,0.0074,-0.01799,0.01799,-0.0074
56.6423,-0.756,1.049,0.00825,-0.01794,0.01794,-0.00825
56.6725,-0.15,1.022,0.00869,-0.01751,0.01751,-0.00869
56.7047,0.379,1.003,0.00912,-0.01708,0.01708,-0.00912
56.7374,0.745,1.001,0.00915,-0.01625,0.01625,-0.00915
56.7677,1.027,1.067,0.00906,-0.01525,0.01525,-0.00906
56.7986,1.306,1.142,0.00885,-0.01407,0.01407,-0.00885
56.8315,1.541,1.195,0.00853,-0.01273,0.01273,-0.00853
56.8619,1.555,1.173,0.0082,-0.01141,0.01141,-0.0082
56.8922,1.337,1.165,0.00799,-0.01019,0.01019,-0.00799
56.9243,1.094,0.95,0.00781,-0.00921,0.00921,-0.00781
56.9545,0.839,0.682,0.00765,-0.00847,0.00847,-0.00765
56.9848,0.506,0.547,0.00762,-0.00797,0.00797,-0.00762
57.0153,0.063,0.325,0.00762,-0.00797,0.00797,-0.00762
57.0476,-0.389,0.062,0.00762,-0.00797,0.00797,-0.00762
57.0786,-0.684,-0.182,0.00798,-0.00833,0.00833,-0.00798
57.1088,-0.912,-0.458,0.00847,-0.00882,0.00882,-0.00847
57.1415,-1.067,-0.679,0.00875,-0.00967,0.00967,-0.00875
57.1728,-1.195,-0.812,0.00904,-0.01066,0.01066,-0.00904
57.2048,-1.295,-0.895,0.00935,-0.01173,0.01173,-0.00935
57.235,-1.29,-0.851,0.00967,-0.01278,0.01278,-0.00967
57.2668,-1.101,-0.755,0.00994,-0.01369,0.01369,-0.00994
57.297,-0.885,-0.576,0.01016,-0.01441,0.01441,-0.01016
57.328,-0.635,-0.404,0.0105,-0.01475,0.01475,-0.0105
57.3598,-0.444,-0.312,0.0105,-0.01475,0.01475,-0.0105
57.3899,-0.137,-0.162,0.0105,-0.01475,0.01475,-0.0105
57.4198,0.156,-0.08,0.0105,-0.01475,0.01475,-0.0105
57.4508,0.355,-0.043,0.0105,-0.01475,0.01475,-0.0105
57.4809,0.473,-0.101,0.0105,-0.01475,0.01475,-0.0105
57.5108,0.581,-0.173,0.01019,-0.01444,0.01444,-0.01019
57.5412,0.672,-0.188,0.00983,-0.01408,0.01408,-0.00983
57.5741,0.699,-0.192,0.00946,-0.01371,0.01371,-0.00946
57.6041,0.749,-0.252,0.00906,-0.01331,0.01331,-0.00906
57.6343,0.796,-0.163,0.00864,-0.01288,0.01288,-0.00864
57.6673,0.893,-0.172,0.00816,-0.01241,0.01241,-0.00816
57.6973,0.88,-0.137,0.00769,-0.01194,0.01194,-0.00769
57.7277,0.82,-0.164,0.00725,-0.0115,0.0115,-0.00725
57.7602,0.763,-0.187,0.00685,-0.01109,0.01109,-0.00685
57.7902,0.748,-0.189,0.00645,-0.01069,0.01069,-0.00645
57.8208,0.765,-0.165,0.00604,-0.01029,0.01029,-0.00604
57.8509,0.756,-0.183,0.00564,-0.00988,0.00988,-0.00564
57.8809,0.625,-0.235,0.0053,-0.00955,0.00955,-0.0053
57.9108,0.51,-0.297,0.00503,-0.00928,0.00928,-0.00503
57.9432,0.385,-0.331,0.00503,-0.00928,0.00928,-0.00503
57.9732,0.224,-0.38,0.00503,-0.00928,0.00928,-0.00503
58.0032,0.045,-0.39,0.00503,-0.00928,0.00928,-0.00503
58.0367,-0.084,-0.405,0.00503,-0.00928,0.00928,-0.00503
58.0672,-0.219,-0.408,0.00503,-0.00928,0.00928,-0.00503
58.0976,-0.388,-0.432,0.00503,-0.00928,0.00928,-0.00503
58.1306,-0.534,-0.396,0.00532,-0.00956,0.00956,-0.00532
58.1615,-0.584,-0.364,0.00563,-0.00987,0.00987,-0.00563
58.192,-0.733,-0.29,0.00602,-0.01027,0.01027,-0.00602
58.2243,-0.854,-0.277,0.00647,-0.01072,0.01072,-0.00647
58.2546,-0.955,-0.193,0.00698,-0.01123,0.01123,-0.00698
58.2849,-1.057,-0.155,0.00755,-0.01179,0.01179,-0.00755
58.3177,-1.096,-0.216,0.00813,-0.01238,0.01238,-0.00813
58.3477,-1.107,-0.234,0.00872,-0.01297,0.01297,-0.00872
58.3784,-1.114,-0.239,0.00932,-0.01356,0.01356,-0.00932
58.4086,-1.128,-0.27,0.00992,-0.01416,0.01416,-0.00992
58.4389,-0.923,-0.271,0.01041,-0.01466,0.01466,-0.01041
58.469,-0.727,-0.267,0.0108,-0.01504,0.01504,-0.0108
58.5017,-0.676,-0.389,0.01116,-0.0154,0.0154,-0.01116
58.5317,-0.549,-0.275,0.01145,-0.0157,0.0157,-0.01145
58.5619,-0.348,-0.341,0.01145,-0.0157,0.0157,-0.01145
58.5927,-0.143,-0.541,0.01122,-0.01593,0.01593,-0.01122
58.6228,0.055,-0.555,0.01098,-0.01617,0.01617,-0.01098
58.6527,0.3,-0.549,0.01075,-0.0164,0.0164,-0.01075
58.6835,0.438,-0.523,0.01053,-0.01662,0.01662,-0.01053
58.7135,0.534,-0.543,0.01001,-0.01657,0.01657,-0.01001
58.7435,0.636,-0.574,0.00943,-0.01648,0.01648,-0.00943
58.7748,0.734,-0.585,0.00878,-0.01633,0.01633,-0.00878
58.8049,0.805,-0.577,0.00811,-0.01615,0.01615,-0.00811
58.8351,0.862,-0.566,0.00741,-0.01593,0.01593,-0.00741
58.8658,0.865,-0.578,0.0067,-0.01572,0.01572,-0.0067
58.8986,0.871,-0.608,0.00598,-0.01551,0.01551,-0.00598
58.9287,0.81,-0.6,0.00529,-0.01534,0.01534,-0.00529
58.96,0.703,-0.571,0.00467,-0.0152,0.0152,-0.00467
58.9904,0.621,-0.558,0.0041,-0.01511,0.01511,-0.0041
59.0235,0.548,-0.499,0.00381,-0.01482,0.01482,-0.00381
59.0558,0.468,-0.434,0.00381,-0.01482,0.01482,-0.00381
59.0862,0.429,-0.386,0.00381,-0.01482,0.01482,-0.00381
59.1167,0.375,-0.426,0.00381,-0.01482,0.01482,-0.00381
59.149,0.309,-0.488,0.00381,-0.01482,0.01482,-0.00381
59.1798,0.307,-0.525,0.00358,-0.01504,0.01504,-0.00358
59.2099,0.335,-0.565,0.00334,-0.01528,0.01528,-0.00334
59.2404,0.37,-0.602,0.00309,-0.01554,0.01554,-0.00309
59.2711,0.331,-0.599,0.00283,-0.0158,0.0158,-0.00283
59.3037,0.295,-0.722,0.00252,-0.01611,0.01611,-0.00252
59.3368,0.325,-0.843,0.00216,-0.01647,0.01647,-0.00216
59.3668,0.346,-0.828,0.00181,-0.01682,0.01682,-0.00181
59.3968,0.355,-0.946,0.0014,-0.01722,0.01722,-0.0014
59.4275,0.263,-0.967,0.00099,-0.01763,0.01763,-0.00099
59.4581,0.188,-0.942,0.00059,-0.01804,0.01804,-0.00059
59.4881,0.2,-1.117,0.00011,-0.01851,0.01851,-0.00011
59.5188,0.202,-1.149,-0.00038,-0.019,0.019,0.00038
59.5489,0.185,-1.156,-0.00087,-0.0195,0.0195,0.00087
59.5795,0.092,-0.985,-0.00129,-0.01992,0.01992,0.00129
59.6106,0.031,-0.901,-0.00167,-0.0203,0.0203,0.00167
59.6407,0.033,-0.608,-0.00193,-0.02056,0.02056,0.00193
59.6706,0.055,-0.367,-0.00193,-0.02056,0.02056,0.00193
59.7014,0.216,-0.082,-0.00193,-0.02056,0.02056,0.00193
59.7341,0.342,0.137,-0.00193,-0.02056,0.02056,0.00193
59.764,0.37,0.42,-0.00193,-0.02056,0.02056,0.00193
59.7946,0.39,0.681,-0.00164,-0.02027,0.02027,0.00164
59.8249,0.481,0.944,-0.00124,-0.01987,0.01987,0.00124
59.8548,0.588,1.145,-0.00107,-0.01907,0.01907,0.00107
59.8848,0.585,1.346,-0.0008,-0.01818,0.01818,0.0008
59.9175,0.528,1.577,-0.00041,-0.01722,0.01722,0.00041
59.9475,0.4,1.755,0.00034,-0.01648,0.01648,-0.00034
59.9776,0.289,1.973,0.00118,-0.01563,0.01563,-0.00118
60.0083,0.208,2.149,0.0021,-0.01472,0.01472,-0.0021
